,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06
임성근,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0
임시국회,0,0,446,167,125,0,211,0,0,0,0,0,0,0,395,238,199,153,0,0,220,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
임시회,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,135,199,229,0,307,139,346,238,0,0,228,175,314,231,205,0
임종석,0,0,186,170,0,0,179,0,0,0,0,162,143,231,225,208,0,0,0,0,0,0,0,0,0,169,213.5,258,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
임혜숙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0
자민당,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,205,114,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0
자영업자,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,122,257,191,128,0,0,0,311,0,0,340,876,458,0,0,0,174
자유한국당,1137,918,1289,1312,1042,1448,1724,2158,2630,2630,514,730,1084,980,1361,1313,1929,1395,2109,1495,1239,1325,1044,1236,1471,469,474,479,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠수함,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
장관_후보자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,401,0,0,0,233,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0
장하성,0,0,0,0,0,0,0,0,0,0,278,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
재건축,0,0,0,0,0,0,0,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,161,252,0,0
재검토,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,187,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
재난지원금,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,130,0,0,410,169,0,173,0,230,210,0,0,0,260
재보선,0,0,0,0,0,0,0,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0
재산세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,255,0,0,0,0,257,548,0
재송부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0
재정부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,147,166,180,178,0,0,0,146,154,0,0,0
재판관,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0
재판부,524,186,166,222,650,0,548,222,0,0,288,0,585,204,0,266,191,365,139,184,0,0,173,0,0,0,78,156,179,0,0,119,163,164,172,171,207,370,545,392,294,0,171,135,229
재해법,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,617,0,0,0,0,0
재협상,221,0,153,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
재확인,0,328,0,0,161,0,0,190,265,265,0,259,0,0,133,0,0,0,175,0,0,0,0,274,0,220,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
적폐청산,325,249,137,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전광훈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0
전교조,0,0,0,0,0,0,0,0,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0
전당대회,108,188,147,361,0,0,0,0,275,275,422,0,0,316,147,721,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,135,0,419,0,0,0,0,0,0,0,440,342,297
전당원,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0
전두환,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,182,0,489,0,168,0,0,0,0,0,119,59.5,0,0,0,0,263,0,0,0,0,0,203,0,0,0,0,0,0,0
전략공천,0,0,0,0,128,289,228,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전문가,158,175,0,0,0,0,235,338,208,208,149,149,139,150,0,163,0,251,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전수조사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,329
전원책,0,0,0,0,0,0,0,0,0,0,0,0,253,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전직_대통령,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,924,0,0,205,0,0
전해철,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,209,0,0,0,0,0,0
점검단,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정개특위,0,0,0,0,0,0,0,0,0,0,0,0,154,0,298,195,0,0,389,0,345,525,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정경심,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,290,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0
정권교체,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,370
정기국회,0,0,0,0,0,0,0,0,0,0,131,335,0,201,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0
정동영,0,0,0,0,0,0,0,0,0,0,220,152,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정례회,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,136,0,0,0,0,0,226
정무수석,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,121,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정봉주,0,0,119,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정부의,0,0,0,0,300,245,183,250,0,0,447,430,492,347,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정상화,0,113,0,0,180,0,235,682,0,0,0,0,0,215,0,0,395,226,0,970,1431,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정상회담,395,1331,635,149,680,4123,7006,7153,4487,4487,1284,4595,1438,1322,1092,2228,4710,2077,3022,864,2966,705,299,1323,470,499,249.5,0,0,0,0,0,255,309,0,0,0,0,0,0,0,0,333,914,415
정상회의,0,391,0,0,0,0,0,328,0,0,0,0,0,870,0,0,0,0,0,0,734,0,195,118,154,460,230,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,170,215
정세균,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.5,545,144,122,0,0,0,231,0,207,0,0,157,324,232,253,299,474,622
정의당,163,195,125,268,294,836,633,671,773,773,516,258,354,409,614,329,347,966,1199,357,454,874,513,634,564,678,706,734,541,1995,1834,448,292,644,433,637,776,584,1073,1549,581,456,458,442,269
정의연,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,534,0,0,219,0,0,0,0,0,0,0,0,0
정의용,0,0,0,0,0,571,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정책실장,0,0,0,0,0,0,0,0,0,0,144,0,0,636,0,0,0,0,0,0,356,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정책위,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,324,0,0,0,288,0,0,0,0,0,0,0,0,149
정책위의장,0,0,194,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정치권,281,233,257,381,297,389,275,204,229,229,259,189,197,252,224,322,213,280,215,452,286,342,300,306,373,188,222,256,203,179,234,0,174,191,194,207,278,248,186,376,263,300,249,202,396
정치보복,177,123,0,304,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정치인,125,126,165,191,0,180,0,187,281,281,158,0,0,0,139,198,173,162,0,144,169,172,117,0,157,285,346.5,408,311,395,578,268,257,313,319,195,630,443,341,470,359,485,327,418,762
제주도,0,0,0,0,0,0,0,0,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
조강특위,0,0,0,0,0,0,0,0,0,0,0,0,334,361,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
조국_사태,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,125,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,210
조국_장관,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
조례안,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,138,119,168,134,0,136,0,0,0,0,0,0,153,176,211,0,0,263,209,0,175,157,155,258,231,163,203
조명균,0,0,0,239,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
조지아주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,223,0,0,0,0,0
조합원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
조합장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,606,1034,0,0,0,0,0,0,0,0,90.5,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
종로구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
종부세,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,108,142,557,126,0,0,0,0,0,0,0,781,639,498
종전선언,0,0,0,0,0,0,296,339,637,637,1000,1578,744,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,454,0,0,0,0,0,0,0,0
주민들,0,0,110,0,0,0,213,319,308,308,133,226,207,133,0,197,139,139,158,194,173,133,112,0,134,0,0,0,0,0,294,0,188,0,137,0,0,0,0,0,127,0,0,0,0
주한미군,0,0,0,0,0,223,184,823,545,545,0,254,0,136,0,225,288,0,0,0,0,0,0,185,0,181,90.5,0,0,0,0,108,142,267,0,0,0,0,313,0,0,0,0,0,0
주호영,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,852,764,569,321,528,470,356,540,352,249,216,714,565,313
중간선거,0,0,0,0,0,0,0,0,0,0,0,175,529,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중국인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,176,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중기부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,222,174,263,0,0,0,0,0
중대재해법,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,377,0,0,0,0,0
중소기업,146,134,114,215,0,0,0,0,0,0,0,0,159,133,0,246,235,172,0,0,0,0,0,0,159,0,79.5,159,89,304,0,120,163,167,0,182,308,250,173,449,136,172,149,0,0
중수청,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0
중앙당,0,0,0,0,162,262,446,203,284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
지검장,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,118.5,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,268,0
지난달,0,99,212,0,163,0,265,274,287,287,180,167,197,157,189,0,185,258,250,261,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
지도부,185,140,173,169,163,203,0,255,612,612,329,178,0,181,212,236,505,291,616,556,186,309,185,225,319,413,378,343,446,420,943,718,225,321,795,436,226,314,284,492,353,195,1231,1173,1211
지도자,0,107,0,0,0,0,246,0,184,184,0,0,0,0,0,0,0,0,0,0,175,0,0,0,191,0,72.5,145,0,0,182,0,135,0,226,185,0,0,0,0,0,0,0,0,175
지방분권,195,128,132,403,221,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
지방선거,468,482,1144,2024,1663,2433,1996,3212,3794,3794,286,0,0,178,198,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
지소미아,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2705,509,327,3463,1731.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
지소미아_종료,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,130,0,923,461.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
지역구,0,0,264,165,213,247,0,245,319,319,0,0,158,283,534,476,0,650,403,320,274,295,172,168,346,709,946,1183,1616,2173,1935,212,145,271,224,0,0,0,0,0,0,0,170,0,0
지원금,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,3713,831,402,208,1603,1730,179,777,927,1630,2431,1159,0,267,1309
지자체,138,0,0,0,0,0,0,0,0,0,141,0,137,0,0,0,0,0,0,166,0,134,0,0,124,0,0,0,141,281,163,111,172,212,237,170,379,226,180,176,0,199,271,194,166
지지도,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,255,107,0,150,233,0,0,0,136,0,0,0,0,0,0
지지율,273,285,301,632,307,508,573,846,713,713,720,409,227,459,589,465,485,441,367,462,238,384,312,446,620,378,408.5,439,427,564,676,233,290,664,1537,483,669,862,1037,1061,595,1545,857,838,945
지지자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,120,263,199,232,0,0,0,174,0,281,621,147,512,0,194,250,146,162
지지층,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,150,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0
진중권,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,150,0,0,0,0,153,0,166,0,0,0,0,0,0,0,0,0,0
징계위,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,0,0,0,0,0,0
차관보,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,267,133.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
차명진,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
착공식,0,0,0,0,0,0,0,0,0,0,0,0,0,177,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
창원성산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
처벌법,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,326,164,0,0,0,0,0
천안함,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,153,237,0,416
청년들,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,239,0,0,0,0,0,143,390,282,400
청문회,0,220,0,0,0,0,0,0,0,0,0,255,144,184,0,320,156,785,370,0,550,423,1765,1965,184,351,353.5,356,0,0,0,0,167,1429,192,368,266,204,1203,1152,542,0,589,2078,137
청소년,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,180,101,155,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
청와대,3211,4119,3609,4946,3929,5853,5784,4403,3173,3173,4294,3804,2770,4077,5447,6350,3092,4070,4465,4526,4343,5067,4147,3192,2796,5733,5635.5,5538,3112,2999,2588,2723,3119,3876,3700,3191,3118,2787,3172,2680,3236,2967,3416,3202,2460
체포동의안,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0
초대형_방사포,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,126.5,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
총파업,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,121,0,0,0,0
최강욱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,170,0,121,179,0,0,236,0,0,0,0,0,0,0,0,0,0,0
최경환,156,250,225,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
최고위,105,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
최고위원,179,247,614,178,146,0,192,0,242,242,625,292,0,133,150,349,604,224,433,544,213,332,188,231,350,132,66,0,150,130,0,168,183,224,268,167,0,0,0,0,0,228,309,1535,745
최고인민회의,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,192,433,0,0,0,149,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
최선희,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,147,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
최순실,289,140,320,215,532,0,324,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
최재형,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673
최저임금,132,0,172,613,266,0,0,710,474,474,517,306,255,178,434,381,241,156,172,302,183,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
추경안,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,173,245,250,673,201,0,0,0,0,0,0,278,526,0,235,0,0,240,0,0,0,0,0,293,0,0,0
추도식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,153,0
추미애,0,0,0,0,0,0,0,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.5,615,284,0,0,0,413,1020,327,2458,1204,1826,1644,380,141,193,0,137,578
